,geohash6,day,timestamp,demand
2394066,qp03x8,31,0:0,0.16159543032574114
2394302,qp098h,16,11:0,0.1566428280517762
2394771,qp03x8,41,1:30,0.09919936340797228
2395358,qp03x8,1,22:15,0.06711449093046645
2395388,qp03pr,19,10:45,0.12994392373753488
2395535,qp03x8,61,19:30,0.029367512690956093
2395628,qp03x8,44,3:15,0.18786127067133146
2395694,qp03x8,37,6:0,0.1085058981668154
2396141,qp098h,3,4:30,0.1958096273594777
2396143,qp03x8,46,19:30,0.024361891487401217
2396217,qp098h,57,4:15,0.172177382420896
2396355,qp03pr,24,5:30,0.2362217684783108
2396664,qp03x8,11,17:45,0.05310283478149391
2396769,qp098h,49,13:0,0.15652012051731826
2396809,qp03pr,25,20:15,0.21739516967155767
2396854,qp03x8,42,9:15,0.12519303025961026
2397118,qp03pr,11,2:0,0.2034548141200814
2397685,qp098h,49,9:45,0.16121285255675394
2397855,qp03x8,19,23:0,0.028008677556391973
2398803,qp098h,52,23:30,0.1826839672545219
2398953,qp098h,23,15:0,0.07458991838642412
2399005,qp03x8,47,9:30,0.13840243657073134
2399210,qp03x8,41,19:30,0.00992913514518994
2399247,qp03pr,18,22:15,0.04947108182013698
2399973,qp03x8,45,15:30,0.0492871663370092
2400078,qp098h,50,23:15,0.2087572933625234
2400445,qp03x8,46,15:45,0.04951678336865743
2400577,qp098h,24,22:30,0.16600938347740046
2400604,qp03pr,17,15:15,0.16656329381543633
2401126,qp03pr,9,13:45,0.1875818520407266
2401182,qp098h,13,21:15,0.05890192662003028
2401448,qp03x8,33,9:30,0.09545168494894253
2401917,qp098h,13,0:0,0.06013224677410418
2402533,qp03x8,9,22:0,0.05599641866791112
2402754,qp03x8,28,12:30,0.08008026739306455
2402901,qp098h,60,6:30,0.17095641344132134
2403832,qp03pr,2,17:45,0.05095584898325242
2403834,qp098h,51,15:30,0.10078521385299696
2404064,qp03pr,4,3:30,0.1719740591649911
2404100,qp098h,41,16:15,0.0649390246405338
2404652,qp03x8,13,22:45,0.0339359899416237
2404894,qp03pr,13,20:30,0.02997740075449808
2405007,qp03pr,34,2:0,0.07298400432841441
2405089,qp03pr,1,11:45,0.13175939494619304
2405301,qp03pr,51,11:45,0.3421308681172987
2405631,qp098h,20,12:30,0.13617276022235927
2405702,qp03x8,3,13:15,0.08751824964201355
2405743,qp03x8,26,23:30,0.029559489924743013
2406624,qp03pr,52,8:30,0.4616167266453077
2406856,qp03pr,56,11:15,0.472247849706529
2406907,qp098h,61,4:15,0.18989357390723802
2406931,qp098h,11,9:15,0.15737833692695388
2406957,qp098h,41,14:15,0.05922251613864191
2407118,qp03x8,20,1:15,0.07814044581972401
2407288,qp03x8,47,5:15,0.11624139974088885
2407632,qp03x8,21,23:30,0.12936491313040882
2408193,qp03x8,57,6:0,0.16109946153577825
2408372,qp098h,28,0:15,0.20339117351051586
2408612,qp098h,17,1:30,0.25457099339401235
2408823,qp098h,1,19:30,0.015490473280980275
2409925,qp098h,15,13:0,0.15625981329670374
2410008,qp03pr,56,22:30,0.08098777591175667
2410228,qp098h,16,4:0,0.17955781633524712
2410262,qp03x8,27,5:15,0.06587052487515767
2410744,qp03x8,49,18:30,0.00310808599179333
2411241,qp03pr,50,9:15,0.2832839503973552
2411935,qp098h,27,6:0,0.17833355960042746
2412581,qp03pr,37,10:15,0.2999867796092091
2412738,qp03pr,4,1:15,0.17394252199464308
2413027,qp03x8,39,19:45,0.014888648341675472
2413189,qp03x8,20,22:0,0.1115000942466941
2413205,qp03pr,6,12:45,0.16338863594972966
2413373,qp098h,29,3:0,0.16369331820608454
2413665,qp03pr,12,23:15,0.01936934701077549
2413737,qp03pr,54,23:15,0.044713032263152264
2413850,qp03pr,56,13:0,0.17487301236602418
2413973,qp03pr,50,6:45,0.2640019870347292
2414589,qp03x8,43,13:15,0.08305065574136253
2414642,qp03pr,55,12:15,0.10653137349506006
2415024,qp03x8,49,17:0,0.022988888907595702
2415353,qp03pr,17,1:0,0.17405573160044285
2415667,qp03pr,32,17:45,0.1885628550915212
2415923,qp098h,11,16:30,0.11680712523476144
2416075,qp098h,26,3:30,0.18099872134017744
2416586,qp03pr,43,10:15,0.11223902661438
2416870,qp03pr,23,18:15,0.06188319735462185
2417754,qp03pr,41,21:45,0.0690834035243595
2418001,qp03x8,29,14:0,0.07612545615966325
2418094,qp03x8,24,7:45,0.08063503834177271
2418548,qp03pr,38,23:15,0.11608829952881525
2419046,qp03x8,9,1:30,0.15532794026988256
2419125,qp098h,29,11:15,0.11633657760462708
2419421,qp03pr,2,23:0,0.09060310639705614
2419790,qp03x8,54,3:45,0.1504852542195583
2419995,qp03pr,61,6:30,0.19545313768323125
2420174,qp03pr,60,2:45,0.21138390779521413
2420240,qp098h,60,7:0,0.18048321386795946
2420467,qp03pr,42,23:45,0.05198340181288349
2420511,qp03x8,32,22:45,0.0412275265546227
2420512,qp03pr,43,5:0,0.11469107805601016
2420798,qp03x8,28,21:45,0.04455790676712211
2421042,qp03pr,11,8:0,0.2417826017887072
2421200,qp03x8,29,2:30,0.1268910598032069
2421790,qp03pr,8,2:15,0.14465175305524122
2422549,qp03pr,41,16:15,0.08325998412540113
2422605,qp03x8,58,14:0,0.08033158759497795
2422688,qp098h,51,12:45,0.1987424265234295
2422774,qp098h,40,23:30,0.05064774321558354
2422896,qp03pr,9,11:0,0.3233471026075422
2423143,qp03x8,23,8:15,0.10021310898838698
2423521,qp03x8,6,0:0,0.01948547500695187
2423547,qp03x8,58,13:0,0.12104800617450374
2423621,qp098h,11,4:0,0.3272519652619461
2423827,qp098h,49,12:0,0.12009477628264276
2423908,qp03pr,58,20:15,0.028364691050965073
2424161,qp03pr,58,12:30,0.18616535665039585
2424265,qp03pr,23,12:45,0.21202687822434413
2424967,qp03x8,7,13:15,0.08752022438693048
2425081,qp098h,32,23:45,0.16610005513790266
2425700,qp03pr,60,7:45,0.2855550124957438
2425909,qp03pr,14,0:15,0.01999005261702218
2426083,qp098h,51,8:30,0.2666123775358682
2426327,qp03x8,42,8:45,0.09715822373804324
2426592,qp03pr,15,14:45,0.19004279554345133
2427173,qp098h,53,3:15,0.16375656572879468
2427510,qp098h,51,21:30,0.08057183600233903
2427547,qp03pr,25,2:0,0.12975473370352344
2428054,qp03x8,17,6:30,0.10904889841494048
2428093,qp03pr,40,10:0,0.16098571647907692
2428094,qp03x8,12,11:15,0.13964030524920398
2428376,qp03pr,50,6:15,0.2701477448214053
2428452,qp098h,19,19:0,0.010140379133721213
2428564,qp03pr,5,9:15,0.24046501864591496
2428593,qp098h,39,0:45,0.2177096245472038
2428925,qp03pr,61,10:15,0.2043812393300042
2429336,qp03pr,32,8:30,0.3047142509208097
2429626,qp098h,30,0:30,0.19647237124404893
2429662,qp098h,26,13:45,0.05221715567704495
2429915,qp098h,45,8:15,0.19595548268513927
2429968,qp098h,26,15:45,0.07704308202390599
2429989,qp03x8,49,5:45,0.12653999712773156
2430032,qp03pr,16,16:0,0.14353963590613278
2430402,qp03pr,45,22:0,0.04334090540170961
2430656,qp03pr,56,18:0,0.047016515670063236
2430799,qp03pr,45,19:45,0.16861892465292827
2430924,qp098h,23,1:15,0.22185060910488888
2431097,qp03pr,58,12:0,0.2247529022870772
2431267,qp03x8,43,10:15,0.08845024749127069
2431349,qp03pr,60,9:15,0.3533830465422028
2431430,qp03pr,22,4:45,0.1357395760209
2431470,qp03x8,16,21:30,0.08984720429879714
2431519,qp03x8,45,3:15,0.1453401891076577
2431586,qp098h,3,4:45,0.17339485726602075
2431619,qp03x8,16,14:0,0.03511537016370598
2431839,qp03x8,48,23:15,0.15169907057072898
2431896,qp098h,23,3:0,0.1712161746304854
2432504,qp03pr,30,6:0,0.2634046783930382
2432704,qp098h,31,8:45,0.1282338609002931
2432848,qp03x8,60,18:30,0.019497857364352864
2432903,qp03pr,38,11:45,0.2361857201555729
2433000,qp03x8,4,2:45,0.13907436135267973
2433156,qp03pr,45,4:0,0.2468223559331813
2433848,qp098h,5,23:45,0.069637274978569
2433968,qp03pr,14,18:0,0.04237698364524832
2434707,qp098h,38,2:15,0.17084720791432798
2435038,qp03x8,16,17:0,0.017777691700963296
2435346,qp098h,54,19:30,0.022305531061032984
2435438,qp03pr,10,1:30,0.2016776779260747
2435912,qp098h,25,6:0,0.2194052582150563
2435963,qp098h,14,13:15,0.08164270334940911
2435978,qp098h,26,0:0,0.12092340153625265
2436075,qp03x8,49,10:30,0.07648522265666699
2436227,qp03pr,60,15:15,0.2072554269693465
2437582,qp03pr,10,15:45,0.15268289037313273
2437911,qp098h,14,22:0,0.10300686814101248
2438272,qp03pr,39,9:0,0.3977939353759137
2438764,qp03pr,51,23:45,0.12675036352822605
2438832,qp03pr,14,12:45,0.0886925728070218
2438836,qp03x8,25,21:30,0.0350461284169423
2438920,qp03x8,7,7:30,0.11736236541647126
2438974,qp03pr,13,3:30,0.0936216636884862
2438999,qp03pr,11,6:30,0.2373347527434224
2439125,qp098h,25,3:0,0.17814449085605594
2439441,qp03pr,21,10:15,0.2570228189537559
2439585,qp03pr,25,7:15,0.2601345075073088
2439709,qp098h,8,19:15,0.032546904355631595
2439804,qp03x8,11,7:15,0.2400195416499936
2440851,qp03pr,22,11:30,0.25517835061669397
2441007,qp03x8,32,9:15,0.1414289400322782
2441011,qp098h,48,7:0,0.15237180753878465
2441116,qp03x8,3,22:0,0.07406614880954178
2441134,qp098h,40,6:30,0.2553459874655388
2441141,qp03pr,30,3:15,0.16475282463770494
2441334,qp03pr,60,11:15,0.5299050409741811
2441687,qp098h,35,20:0,0.02111269106594685
2441952,qp03pr,43,0:0,0.0705558997862277
2442151,qp098h,37,16:15,0.050225387478318485
2442303,qp03x8,45,17:45,0.026479136813325883
2442763,qp03pr,23,14:45,0.16381844660912692
2442854,qp03x8,38,9:0,0.1452743494027246
2442972,qp03pr,48,13:45,0.08998226126408569
2443086,qp03pr,47,23:15,0.028476980000306355
2443088,qp03pr,40,21:45,0.02792539745530337
2443157,qp03x8,33,13:30,0.07625692141253157
2443440,qp098h,18,13:15,0.011966434720889202
2443486,qp098h,13,17:15,0.02506978549434749
2443650,qp098h,50,18:0,0.04483600410166596
2443736,qp098h,22,1:0,0.23835305195779724
2443838,qp03pr,35,21:15,0.0695974616179299
2445490,qp03x8,39,18:30,0.012197738576798343
2445620,qp03pr,35,9:0,0.2162443074085577
2445896,qp03x8,46,21:45,0.0009340909318362481
2446069,qp03pr,24,15:30,0.19313132710224598
2446370,qp03pr,30,5:30,0.24024719708972184
2446794,qp098h,44,8:45,0.2376260702767421
2447109,qp03x8,21,6:30,0.09070887351630323
2447202,qp03x8,25,8:15,0.1342777617934453
2447751,qp098h,46,21:45,0.054765095740420766
2447822,qp098h,10,0:45,0.20929635240612088
2447861,qp03pr,57,13:30,0.2051549831702922
2448446,qp03pr,23,3:15,0.20947786589790401
2448702,qp098h,1,8:45,0.11830290628914016
2448736,qp03pr,26,6:0,0.16498174349462175
2448956,qp098h,55,7:45,0.09750866749263826
2449086,qp03x8,26,0:15,0.06996391438045592
2449186,qp098h,49,13:30,0.10818017827160437
2449443,qp098h,14,15:30,0.04010821965528658
2449650,qp03pr,20,12:0,0.09030608572724524
2449667,qp03pr,16,13:15,0.2971860242578447
2449722,qp098h,61,12:0,0.11745763151529676
2449836,qp098h,19,5:45,0.2878894035771999
2449889,qp03x8,30,1:15,0.16889440826891874
2450261,qp03x8,45,1:45,0.09437050769066407
2450449,qp03pr,29,13:30,0.21603385194832586
2450897,qp03x8,47,14:15,0.04853497314735945
2451170,qp03pr,6,3:45,0.0794032906428396
2451185,qp03x8,48,4:15,0.09471192019554713
2451479,qp098h,42,3:45,0.24788493280215945
2451801,qp03pr,21,12:30,0.186383375375925
2452144,qp03pr,49,0:30,0.1497914231270853
2453131,qp03pr,44,8:45,0.2941100792706415
2453319,qp03pr,25,15:45,0.1917814071033884
2453382,qp03pr,11,21:0,0.18871800886362644
2453453,qp03pr,25,12:15,0.2425733553333393
2453648,qp098h,7,8:0,0.16875075777666074
2454369,qp03x8,41,9:0,0.06880618881092182
2454946,qp03pr,46,5:30,0.1785575617985408
2455289,qp03pr,31,12:30,0.24302061569003244
2455624,qp03pr,60,19:0,0.1383464846435113
2455648,qp03x8,7,21:45,0.05983730978461992
2456237,qp03pr,49,23:15,0.11887728963418405
2456286,qp03pr,54,20:0,0.09465829973692504
2456703,qp03pr,49,11:30,0.2943370916420183
2456825,qp03x8,49,5:15,0.15254798370237835
2456897,qp03pr,53,9:15,0.6898968540956744
2457066,qp03pr,7,18:30,0.050094630314538695
2457269,qp03pr,45,15:45,0.3065952909008892
2457566,qp098h,44,16:45,0.03368563403206347
2457728,qp03pr,43,22:30,0.11999579422013106
2457960,qp03x8,18,22:0,0.04341740534767841
2458019,qp098h,16,17:15,0.04299302038102603
2458121,qp03x8,22,19:30,0.017844404567520608
2458158,qp03pr,5,12:0,0.1173203949069916
2458351,qp098h,39,18:45,0.048333396240427186
2459180,qp03x8,3,5:30,0.11736588933950932
2459331,qp03x8,39,9:45,0.1326670376958915
2459400,qp03pr,11,19:30,0.13668624501092358
2459430,qp098h,15,1:45,0.25997289519303857
2459466,qp03x8,28,3:30,0.1137594483454415
2459580,qp098h,28,15:15,0.03615841727225128
2459957,qp098h,33,22:45,0.04455490230268337
2459993,qp03pr,8,5:15,0.2328557157987537
2460195,qp03pr,56,1:15,0.1101655239306823
2460381,qp03x8,47,21:30,0.005503845198726094
2460530,qp03x8,2,9:45,0.08650273155259652
2460666,qp03pr,21,22:15,0.08469264052408858
2461195,qp098h,33,9:30,0.14369892544832524
2461235,qp03x8,3,9:45,0.11834579498157652
2461620,qp03pr,38,14:30,0.1805455451475349
2461887,qp098h,10,15:0,0.05651049399636932
2462383,qp03x8,43,23:45,0.2254298423788092
2462437,qp03x8,47,14:30,0.06826687266078604
2462564,qp03x8,15,2:15,0.17514043543271215
2462691,qp03pr,20,8:15,0.07381972546625255
2463124,qp03pr,30,23:45,0.13499204162304862
2464082,qp03pr,4,23:45,0.058781646239187836
2464325,qp03pr,15,23:45,0.16109094897061058
2464532,qp03pr,7,23:15,0.04836010122932262
2464660,qp03x8,38,21:30,0.0671605157093574
2465055,qp03pr,52,3:15,0.19482210703597885
2465127,qp03x8,50,7:45,0.1418130583391986
2465584,qp098h,23,14:30,0.08487228242511555
2465868,qp098h,27,19:30,0.0322153950022479
2466668,qp098h,6,12:15,0.08655555558378708
2466844,qp03x8,13,15:30,0.04930444315442703
2467366,qp03x8,34,2:45,0.11716251111563206
2467772,qp098h,60,1:45,0.2267991050767661
2468032,qp03x8,49,17:30,0.023557657354264714
2468105,qp03x8,46,13:15,0.09589947222777297
2468530,qp03pr,58,6:45,0.2376187446463928
2469143,qp03pr,31,17:0,0.13011684466324333
2469558,qp098h,20,7:0,0.13590195446854073
2469723,qp098h,60,0:0,0.18882183426567267
2469942,qp03pr,42,22:45,0.02682848162264683
2470329,qp098h,30,19:30,0.02107023008354764
2470371,qp03pr,24,5:15,0.2675220289494683
2470831,qp03x8,15,18:45,0.006247735610079997
2470949,qp03pr,27,15:30,0.12955351162684442
2471057,qp03x8,36,8:45,0.07154747815175944
2471532,qp098h,50,6:30,0.15982080633109744
2472195,qp098h,40,14:30,0.13042571660213487
2472261,qp03x8,29,2:15,0.1297985197735341
2472302,qp03pr,30,13:45,0.22435878224702546
2472512,qp098h,26,12:45,0.0942059013042675
2473456,qp098h,12,17:45,0.05110170598195733
2474138,qp03pr,34,20:45,0.06427510983189172
2474346,qp03pr,32,4:0,0.2644042544941411
2474453,qp03x8,57,22:30,0.11812731563664725
2475066,qp03x8,6,8:15,0.09842905212958007
2475439,qp03x8,25,22:0,0.06728868351745514
2475713,qp03pr,49,17:15,0.0968018332736923
2475792,qp098h,23,4:15,0.1491694477774332
2475814,qp03pr,32,11:30,0.3850664170522462
2475974,qp03x8,59,0:45,0.1471633834614428
2476005,qp03pr,10,15:30,0.17234847108715315
2476034,qp03pr,37,19:0,0.0970642593855124
2476249,qp03x8,49,22:45,0.14048241020230307
2476277,qp03pr,1,21:0,0.03279540924944318
2476327,qp03x8,23,6:0,0.13826574392331906
2476343,qp098h,13,23:30,0.03870030308879323
2476414,qp03pr,56,16:30,0.07151538807483719
2477201,qp098h,46,6:30,0.1514303256879306
2477943,qp03x8,45,4:0,0.1253611548155448
2478196,qp098h,52,8:0,0.20687146465735085
2479659,qp098h,16,13:15,0.13799268033574782
2479672,qp098h,32,6:15,0.2464947447951847
2479717,qp098h,21,23:45,0.2431886849353045
2479931,qp03x8,28,6:0,0.10220423402469613
2480078,qp098h,28,1:30,0.19038156405391507
2480181,qp03pr,13,1:30,0.04739048923120831
2480549,qp03pr,50,1:30,0.15443346065375996
2480616,qp03pr,59,9:0,0.29889924628468223
2480674,qp098h,41,13:15,0.06358569357520051
2481485,qp03pr,12,17:30,0.14722933930242346
2481706,qp03pr,39,19:30,0.10649392353439686
2481842,qp03pr,29,9:30,0.3171761401735565
2482349,qp03pr,30,9:0,0.29606503770846176
2482882,qp03x8,23,21:45,0.07655228816091424
2483016,qp03x8,54,4:45,0.16962694701558664
2483394,qp098h,16,22:0,0.12660936029142936
2483569,qp098h,32,15:30,0.08236043115048135
2483579,qp098h,54,6:15,0.2514755680149453
2483717,qp03pr,32,9:0,0.3570119165629509
2483813,qp03x8,33,6:45,0.09911242940321838
2483893,qp03pr,3,11:0,0.413908022040166
2484034,qp03x8,27,3:0,0.10668938902340704
2484160,qp03x8,23,9:0,0.08688536410300256
2484291,qp03pr,21,7:15,0.25196076755371866
2484927,qp03x8,25,18:0,0.014366576705003646
2485067,qp03pr,23,8:15,0.261233187275691
2485100,qp03pr,21,0:30,0.11097677670164376
2485119,qp03pr,20,10:45,0.094160183743287
2485458,qp098h,15,20:15,0.05550582780778798
2485803,qp03x8,26,14:30,0.05458617164655505
2486200,qp03pr,9,11:30,0.27406553805724404
2486350,qp03pr,58,5:45,0.1521872106326212
2486437,qp03x8,49,21:15,0.050791949362591966
2486741,qp098h,48,14:15,0.1306496915644287
2486766,qp03pr,36,21:0,0.04279671607238154
2486770,qp03x8,21,8:15,0.0972643563505465
2486873,qp098h,57,1:15,0.2271618741282273
2487015,qp03x8,10,22:0,0.07324811740797496
2487079,qp03x8,40,10:45,0.09055267980906527
2487255,qp03pr,31,17:30,0.10524097333303364
2487728,qp098h,52,21:15,0.08298842473327156
2487956,qp03pr,16,12:45,0.2588683699476073
2488172,qp098h,37,7:30,0.10295469452667994
2488579,qp098h,14,6:15,0.12822573732499234
2488983,qp098h,22,16:30,0.008064740024927445
2489216,qp03pr,33,8:15,0.17639077483943807
2489376,qp03x8,39,3:15,0.12971943826044174
2489398,qp03pr,50,22:30,0.08490458794297763
2489651,qp03pr,48,16:0,0.05135069365340997
2489730,qp03pr,37,10:45,0.3658057763075509
2489875,qp03x8,28,8:0,0.10375572701534394
2490118,qp098h,59,6:45,0.13964131280382788
2490291,qp03x8,33,14:45,0.04934323541897828
2490395,qp098h,14,4:30,0.10905679275208068
2490416,qp098h,43,17:15,0.05278342910966723
2490603,qp03x8,52,6:45,0.12226297605730728
2490776,qp03pr,57,10:15,0.3499604035881246
2490785,qp03pr,34,3:30,0.06187645045885189
2490794,qp098h,42,18:30,0.037849397414753336
2491225,qp03pr,57,9:15,0.3482740752830344
2491482,qp03x8,45,3:30,0.13321989936428807
2491738,qp098h,40,5:15,0.3416531231848361
2491894,qp03x8,10,8:15,0.2098301559023044
2492053,qp098h,45,5:15,0.1878108966432797
2492146,qp03pr,34,7:30,0.08995841665682767
2492148,qp098h,36,10:30,0.2744027655307532
2492288,qp03x8,12,10:0,0.12861114040595525
2492397,qp098h,23,18:45,9.378357680235748e-05
2492620,qp098h,14,3:30,0.1932955801695774
2492932,qp03x8,6,23:45,0.19788339676935127
2493447,qp03pr,1,3:15,0.13385199312689153
2493507,qp03pr,31,9:15,0.3116557407782416
2493809,qp03x8,37,17:15,0.04452406240180703
2494256,qp03x8,35,10:45,0.11484013376599285
2495288,qp098h,19,0:15,0.11434661770790548
2495322,qp03x8,9,15:0,0.05199098126244852
2495433,qp03x8,18,14:15,0.025752352180094112
2495660,qp098h,33,15:30,0.07926373955469082
2495696,qp03x8,35,22:30,0.16130650693757909
2496355,qp098h,10,9:15,0.16036328258266525
2496611,qp03pr,28,21:0,0.01943335197775304
2496695,qp03pr,58,13:15,0.2141206906646288
2496745,qp098h,37,2:45,0.17941008058833735
2496815,qp098h,38,10:0,0.1517703063531877
2497165,qp03pr,7,10:45,0.232870700548218
2498356,qp098h,51,18:15,0.03770431086630712
2498457,qp03pr,57,4:30,0.3183388478294389
2498705,qp098h,2,2:0,0.1890490924168264
2498729,qp098h,55,22:0,0.12647271565629345
2498741,qp098h,20,2:30,0.15634486830374333
2498794,qp03pr,49,9:30,0.3209396941642827
2498823,qp03pr,54,11:15,0.14860506409361135
2499841,qp03pr,10,19:0,0.08613488265446
2499986,qp098h,38,11:15,0.16044712043989914
2500181,qp03pr,38,4:45,0.1871501774712261
2500742,qp03pr,20,15:15,0.10656116731924337
2501107,qp03x8,53,9:45,0.1887252465213656
2501496,qp03x8,22,22:0,0.10746436023086617
2501640,qp098h,35,19:15,0.02014718186102792
2501795,qp03x8,9,4:30,0.09902824884713378
2502294,qp098h,24,3:30,0.12866268520593346
2502311,qp03x8,30,11:45,0.1245615045095156
2502729,qp03pr,45,12:15,0.3075249184149447
2502738,qp098h,15,7:0,0.10970786131220726
2502792,qp03x8,47,17:45,0.011028034409466037
2502861,qp098h,21,18:45,0.0214893874684154
2502989,qp03x8,2,17:45,0.009787833760589615
2503255,qp03pr,27,23:15,0.11420385630381773
2503448,qp098h,36,1:0,0.18925626492127964
2503496,qp03pr,29,3:45,0.16813639031593045
2503556,qp03pr,33,23:0,0.010703018944274063
2503923,qp03pr,61,15:15,0.1604667746706546
2504431,qp098h,38,7:45,0.0964639932232194
2504870,qp03pr,54,3:15,0.10647040227200703
2504983,qp03x8,50,12:45,0.0857639343890873
2505256,qp098h,32,5:15,0.26125863558792306
2506182,qp03pr,43,7:0,0.10999033234208302
2506280,qp03x8,24,14:15,0.060289859752511575
2506292,qp03pr,45,0:30,0.1369058398804438
2506307,qp03pr,35,3:15,0.14461910115103546
2506591,qp03x8,20,9:0,0.05022573206268362
2506736,qp03pr,61,19:0,0.1858606934400244
2506935,qp03x8,44,14:0,0.10187331367262473
2507259,qp098h,36,13:0,0.11743382765853393
2507391,qp03pr,40,14:15,0.1630937397827883
2507529,qp098h,40,17:0,0.09671686943596423
2507564,qp098h,10,7:15,0.10742421127683424
2507802,qp03pr,19,21:0,0.09005033549623911
2508084,qp03pr,10,8:15,0.2680995367526698
2508113,qp098h,56,5:15,0.1537256791839737
2508264,qp03pr,54,21:30,0.08533240517030223
2508306,qp03x8,38,1:30,0.12872451103578456
2509357,qp03x8,5,16:15,0.033703263531904226
2509881,qp03pr,59,19:30,0.029072279031443018
2510007,qp03pr,32,5:0,0.2508243099997193
2511162,qp098h,50,9:30,0.1574411698517871
2511366,qp03x8,41,3:45,0.08553418440657726
2511450,qp098h,58,16:30,0.0670490586377833
2511775,qp03pr,17,4:15,0.16890757510355395
2511885,qp098h,38,0:15,0.20956473288074287
2512281,qp03x8,28,18:30,0.007114744216057477
2513242,qp03x8,43,18:0,0.023212131645087498
2513377,qp03pr,9,0:45,0.16404373778694448
2513696,qp098h,56,23:15,0.1978746899472466
2513893,qp03pr,18,21:30,0.06490749367459046
2514121,qp03x8,33,7:15,0.13009035912974312
2514540,qp098h,25,20:45,0.07544455347518968
2514667,qp03x8,5,5:0,0.16060808194904835
2514715,qp03x8,29,6:15,0.10828918169415608
2515302,qp098h,21,17:15,0.03005841283887057
2515382,qp03pr,45,11:45,0.39040799402945503
2515629,qp03pr,45,1:45,0.16139822295577055
2515870,qp098h,15,14:15,0.09725018411240287
2517244,qp03pr,36,23:0,0.08715808023388814
2517397,qp098h,17,18:0,0.03356604170381318
2517595,qp03pr,52,15:30,0.20480579617595995
2517677,qp03pr,13,23:15,0.030287886636465443
2517823,qp03pr,48,14:45,0.07372124768675373
2518648,qp098h,27,15:15,0.05989198808497743
2518696,qp098h,12,11:45,0.10990188007661524
2518868,qp03pr,39,17:15,0.1835942178475649
2519073,qp03x8,52,1:45,0.17634176795674608
2519184,qp03pr,47,10:30,0.15781893510088485
2519346,qp098h,24,0:15,0.2067222516358609
2519425,qp098h,41,19:45,0.01234496099994967
2519923,qp03pr,44,0:30,0.12564736275863725
2520233,qp03pr,55,21:45,0.07837597503108076
2520310,qp03x8,5,16:30,0.02003762449813027
2520356,qp03x8,4,11:45,0.08614521159860136
2520379,qp03x8,49,22:15,0.11552069539452907
2520683,qp03pr,6,9:45,0.11123680793434998
2520776,qp03x8,14,12:45,0.0745165529057857
2520924,qp03pr,4,17:45,0.23724470682194965
2521085,qp03x8,59,10:15,0.13728588558463406
2521653,qp098h,11,18:30,0.02349702908229961
2521657,qp098h,45,17:15,0.05260182057072337
2521831,qp03x8,22,5:0,0.11298628949321253
2522085,qp03pr,9,6:0,0.16451210245345327
2522531,qp03x8,60,12:45,0.13946629099580415
2522587,qp098h,8,6:0,0.16397966107637618
2522689,qp03x8,53,17:45,0.029756590334950574
2522690,qp098h,30,0:45,0.2263043984700745
2523326,qp03pr,16,0:45,0.1337247662588611
2523551,qp03x8,51,8:15,0.17106137530138013
2523637,qp098h,15,0:0,0.2890072017399018
2523723,qp03x8,20,0:0,0.056605757300555073
2523959,qp098h,3,16:45,0.08418138427078116
2524079,qp03x8,43,10:30,0.06603493698387801
2524432,qp03x8,45,18:15,0.025737248735505428
2524866,qp03pr,8,5:0,0.2016796364705952
2525094,qp098h,40,12:45,0.10785086606635702
2525401,qp03pr,21,10:30,0.2190144012773428
2525570,qp03pr,52,6:30,0.2318021397769787
2526038,qp03pr,5,0:15,0.07651459579648469
2526314,qp03x8,59,7:0,0.09790722071544936
2526484,qp03x8,46,16:0,0.04621210301016273
2526492,qp03pr,12,1:0,0.0918592783461528
2526556,qp03x8,26,18:15,0.03038454212525526
2526628,qp098h,48,1:0,0.06437794185379173
2527125,qp03pr,31,3:15,0.33363025912925537
2527387,qp03pr,44,2:30,0.19540061060497307
2527439,qp03x8,53,11:30,0.12573435942096622
2527596,qp03pr,15,8:45,0.26688831834566024
2528144,qp098h,4,9:30,0.22233088379221505
2528161,qp03pr,23,11:45,0.2671184664563592
2528291,qp03x8,41,22:0,0.07473933997361579
2528542,qp03pr,47,0:30,0.09035265528343088
2528792,qp03x8,11,10:15,0.15490483027316268
2529056,qp03x8,32,21:0,0.0412657272123849
2529133,qp03x8,37,4:30,0.09245786356879347
2529399,qp098h,2,1:15,0.16768901429464828
2529949,qp03pr,47,16:30,0.155398722628996
2530013,qp098h,26,11:0,0.0755546930951157
2530196,qp03x8,60,8:30,0.1786074602816516
2531315,qp03pr,17,22:45,0.07104295474869603
2531328,qp03pr,61,10:0,0.1905940941471268
2531442,qp098h,48,11:45,0.1484625161228309
2532211,qp03pr,61,12:0,0.1829611087307393
2532236,qp03pr,27,15:15,0.11079654466514806
2532359,qp03x8,10,7:45,0.15198099562135425
2532415,qp03pr,24,3:30,0.12416555729476494
2532518,qp03pr,17,2:15,0.17955440162341196
2532978,qp03x8,24,18:0,0.010999073443027686
2533277,qp03x8,16,22:15,0.0761404966611522
2533505,qp098h,28,18:45,0.004881879837107233
2533506,qp03x8,50,12:15,0.10756347735844647
2533659,qp03x8,45,15:0,0.06276042235694862
2533747,qp03pr,30,0:0,0.10504627892931023
2533776,qp098h,8,10:15,0.1050109555026656
2533956,qp098h,26,4:30,0.2326646803870853
2533958,qp03x8,18,6:45,0.14538304796311727
2533971,qp03pr,13,10:15,0.06546574773377714
